OID_,Date,Station_Name,Station_Id,Snow_Water_Equivalent__mm__Start_of_Day_Values,Snow_Depth__cm__Start_of_Day_Values,Elevation__ft_,Latitude,Longitude
24767,1/12/2008 0:00:00,Ward Mountain,849,135,61,9163,39.132420000000003,-114.955749999999995
24768,1/13/2008 0:00:00,Ward Mountain,849,135,61,9163,39.132420000000003,-114.955749999999995
24769,1/14/2008 0:00:00,Ward Mountain,849,135,58,9163,39.132420000000003,-114.955749999999995
24770,1/15/2008 0:00:00,Ward Mountain,849,135,58,9163,39.132420000000003,-114.955749999999995
24771,1/16/2008 0:00:00,Ward Mountain,849,135,58,9163,39.132420000000003,-114.955749999999995
24772,1/17/2008 0:00:00,Ward Mountain,849,135,58,9163,39.132420000000003,-114.955749999999995
24773,1/18/2008 0:00:00,Ward Mountain,849,135,58,9163,39.132420000000003,-114.955749999999995
24774,1/19/2008 0:00:00,Ward Mountain,849,135,58,9163,39.132420000000003,-114.955749999999995
24775,1/20/2008 0:00:00,Ward Mountain,849,135,58,9163,39.132420000000003,-114.955749999999995
24776,1/21/2008 0:00:00,Ward Mountain,849,140,64,9163,39.132420000000003,-114.955749999999995
24777,1/22/2008 0:00:00,Ward Mountain,849,145,69,9163,39.132420000000003,-114.955749999999995
24778,1/23/2008 0:00:00,Ward Mountain,849,152,76,9163,39.132420000000003,-114.955749999999995
24779,1/24/2008 0:00:00,Ward Mountain,849,152,71,9163,39.132420000000003,-114.955749999999995
24780,1/25/2008 0:00:00,Ward Mountain,849,152,76,9163,39.132420000000003,-114.955749999999995
24781,1/26/2008 0:00:00,Ward Mountain,849,163,79,9163,39.132420000000003,-114.955749999999995
24782,1/27/2008 0:00:00,Ward Mountain,849,163,79,9163,39.132420000000003,-114.955749999999995
24783,1/28/2008 0:00:00,Ward Mountain,849,173,79,9163,39.132420000000003,-114.955749999999995
24784,1/29/2008 0:00:00,Ward Mountain,849,188,94,9163,39.132420000000003,-114.955749999999995
24785,1/30/2008 0:00:00,Ward Mountain,849,196,102,9163,39.132420000000003,-114.955749999999995
24786,1/31/2008 0:00:00,Ward Mountain,849,196,99,9163,39.132420000000003,-114.955749999999995
24787,2/1/2008 0:00:00,Ward Mountain,849,198,91,9163,39.132420000000003,-114.955749999999995
24788,2/2/2008 0:00:00,Ward Mountain,849,201,97,9163,39.132420000000003,-114.955749999999995
24789,2/3/2008 0:00:00,Ward Mountain,849,208,99,9163,39.132420000000003,-114.955749999999995
24790,2/4/2008 0:00:00,Ward Mountain,849,234,109,9163,39.132420000000003,-114.955749999999995
24791,2/5/2008 0:00:00,Ward Mountain,849,234,107,9163,39.132420000000003,-114.955749999999995
24792,2/6/2008 0:00:00,Ward Mountain,849,236,104,9163,39.132420000000003,-114.955749999999995
24793,2/7/2008 0:00:00,Ward Mountain,849,236,102,9163,39.132420000000003,-114.955749999999995
24794,2/8/2008 0:00:00,Ward Mountain,849,236,99,9163,39.132420000000003,-114.955749999999995
24795,2/9/2008 0:00:00,Ward Mountain,849,236,99,9163,39.132420000000003,-114.955749999999995
24796,2/10/2008 0:00:00,Ward Mountain,849,236,97,9163,39.132420000000003,-114.955749999999995
24797,2/11/2008 0:00:00,Ward Mountain,849,236,94,9163,39.132420000000003,-114.955749999999995
24798,2/12/2008 0:00:00,Ward Mountain,849,236,94,9163,39.132420000000003,-114.955749999999995
24799,2/13/2008 0:00:00,Ward Mountain,849,239,94,9163,39.132420000000003,-114.955749999999995
24800,2/14/2008 0:00:00,Ward Mountain,849,244,102,9163,39.132420000000003,-114.955749999999995
24801,2/15/2008 0:00:00,Ward Mountain,849,254,104,9163,39.132420000000003,-114.955749999999995
24802,2/16/2008 0:00:00,Ward Mountain,849,254,104,9163,39.132420000000003,-114.955749999999995
24803,2/17/2008 0:00:00,Ward Mountain,849,254,102,9163,39.132420000000003,-114.955749999999995
24804,2/18/2008 0:00:00,Ward Mountain,849,254,99,9163,39.132420000000003,-114.955749999999995
24805,2/19/2008 0:00:00,Ward Mountain,849,254,99,9163,39.132420000000003,-114.955749999999995
24806,2/20/2008 0:00:00,Ward Mountain,849,257,97,9163,39.132420000000003,-114.955749999999995
24807,2/21/2008 0:00:00,Ward Mountain,849,267,107,9163,39.132420000000003,-114.955749999999995
24808,2/22/2008 0:00:00,Ward Mountain,849,277,112,9163,39.132420000000003,-114.955749999999995
24809,2/23/2008 0:00:00,Ward Mountain,849,295,127,9163,39.132420000000003,-114.955749999999995
24810,2/24/2008 0:00:00,Ward Mountain,849,297,127,9163,39.132420000000003,-114.955749999999995
24811,2/25/2008 0:00:00,Ward Mountain,849,312,130,9163,39.132420000000003,-114.955749999999995
24812,2/26/2008 0:00:00,Ward Mountain,849,312,127,9163,39.132420000000003,-114.955749999999995
24813,2/27/2008 0:00:00,Ward Mountain,849,312,122,9163,39.132420000000003,-114.955749999999995
24814,2/28/2008 0:00:00,Ward Mountain,849,312,119,9163,39.132420000000003,-114.955749999999995
24815,2/29/2008 0:00:00,Ward Mountain,849,312,119,9163,39.132420000000003,-114.955749999999995
24816,3/1/2008 0:00:00,Ward Mountain,849,312,117,9163,39.132420000000003,-114.955749999999995
24817,3/2/2008 0:00:00,Ward Mountain,849,312,114,9163,39.132420000000003,-114.955749999999995
24818,3/3/2008 0:00:00,Ward Mountain,849,312,114,9163,39.132420000000003,-114.955749999999995
24819,3/4/2008 0:00:00,Ward Mountain,849,312,112,9163,39.132420000000003,-114.955749999999995
24820,3/5/2008 0:00:00,Ward Mountain,849,312,112,9163,39.132420000000003,-114.955749999999995
24821,3/6/2008 0:00:00,Ward Mountain,849,312,112,9163,39.132420000000003,-114.955749999999995
24822,3/7/2008 0:00:00,Ward Mountain,849,312,109,9163,39.132420000000003,-114.955749999999995
24823,3/8/2008 0:00:00,Ward Mountain,849,312,107,9163,39.132420000000003,-114.955749999999995
24824,3/9/2008 0:00:00,Ward Mountain,849,312,109,9163,39.132420000000003,-114.955749999999995
24825,3/10/2008 0:00:00,Ward Mountain,849,312,109,9163,39.132420000000003,-114.955749999999995
24826,3/11/2008 0:00:00,Ward Mountain,849,312,107,9163,39.132420000000003,-114.955749999999995
24827,3/12/2008 0:00:00,Ward Mountain,849,312,102,9163,39.132420000000003,-114.955749999999995
24828,3/13/2008 0:00:00,Ward Mountain,849,310,102,9163,39.132420000000003,-114.955749999999995
24829,3/14/2008 0:00:00,Ward Mountain,849,310,99,9163,39.132420000000003,-114.955749999999995
24830,3/15/2008 0:00:00,Ward Mountain,849,310,99,9163,39.132420000000003,-114.955749999999995
24831,3/16/2008 0:00:00,Ward Mountain,849,310,99,9163,39.132420000000003,-114.955749999999995
24832,3/17/2008 0:00:00,Ward Mountain,849,310,99,9163,39.132420000000003,-114.955749999999995
24833,3/18/2008 0:00:00,Ward Mountain,849,307,99,9163,39.132420000000003,-114.955749999999995
24834,3/19/2008 0:00:00,Ward Mountain,849,307,99,9163,39.132420000000003,-114.955749999999995
24835,3/20/2008 0:00:00,Ward Mountain,849,307,94,9163,39.132420000000003,-114.955749999999995
24836,3/21/2008 0:00:00,Ward Mountain,849,307,94,9163,39.132420000000003,-114.955749999999995
24837,3/22/2008 0:00:00,Ward Mountain,849,307,94,9163,39.132420000000003,-114.955749999999995
24838,3/23/2008 0:00:00,Ward Mountain,849,307,91,9163,39.132420000000003,-114.955749999999995
24839,3/24/2008 0:00:00,Ward Mountain,849,302,89,9163,39.132420000000003,-114.955749999999995
24840,3/25/2008 0:00:00,Ward Mountain,849,302,86,9163,39.132420000000003,-114.955749999999995
24841,3/26/2008 0:00:00,Ward Mountain,849,300,84,9163,39.132420000000003,-114.955749999999995
24842,3/27/2008 0:00:00,Ward Mountain,849,300,84,9163,39.132420000000003,-114.955749999999995
24843,3/28/2008 0:00:00,Ward Mountain,849,297,84,9163,39.132420000000003,-114.955749999999995
24844,3/29/2008 0:00:00,Ward Mountain,849,297,81,9163,39.132420000000003,-114.955749999999995
24845,3/30/2008 0:00:00,Ward Mountain,849,295,76,9163,39.132420000000003,-114.955749999999995
24846,3/31/2008 0:00:00,Ward Mountain,849,300,91,9163,39.132420000000003,-114.955749999999995
24847,4/1/2008 0:00:00,Ward Mountain,849,310,89,9163,39.132420000000003,-114.955749999999995
24848,4/2/2008 0:00:00,Ward Mountain,849,310,84,9163,39.132420000000003,-114.955749999999995
24849,4/3/2008 0:00:00,Ward Mountain,849,310,84,9163,39.132420000000003,-114.955749999999995
24850,4/4/2008 0:00:00,Ward Mountain,849,310,81,9163,39.132420000000003,-114.955749999999995
24851,4/5/2008 0:00:00,Ward Mountain,849,310,81,9163,39.132420000000003,-114.955749999999995
24852,4/6/2008 0:00:00,Ward Mountain,849,310,79,9163,39.132420000000003,-114.955749999999995
24853,4/7/2008 0:00:00,Ward Mountain,849,310,81,9163,39.132420000000003,-114.955749999999995
24854,4/8/2008 0:00:00,Ward Mountain,849,310,81,9163,39.132420000000003,-114.955749999999995
24855,4/9/2008 0:00:00,Ward Mountain,849,310,79,9163,39.132420000000003,-114.955749999999995
24856,4/10/2008 0:00:00,Ward Mountain,849,310,79,9163,39.132420000000003,-114.955749999999995
24857,4/11/2008 0:00:00,Ward Mountain,849,310,79,9163,39.132420000000003,-114.955749999999995
24858,4/12/2008 0:00:00,Ward Mountain,849,310,74,9163,39.132420000000003,-114.955749999999995
24859,4/13/2008 0:00:00,Ward Mountain,849,297,69,9163,39.132420000000003,-114.955749999999995
24860,4/14/2008 0:00:00,Ward Mountain,849,269,64,9163,39.132420000000003,-114.955749999999995
24861,4/15/2008 0:00:00,Ward Mountain,849,269,58,9163,39.132420000000003,-114.955749999999995
24862,4/16/2008 0:00:00,Ward Mountain,849,267,64,9163,39.132420000000003,-114.955749999999995
24863,4/17/2008 0:00:00,Ward Mountain,849,264,61,9163,39.132420000000003,-114.955749999999995
24864,4/18/2008 0:00:00,Ward Mountain,849,262,56,9163,39.132420000000003,-114.955749999999995
24865,4/19/2008 0:00:00,Ward Mountain,849,229,51,9163,39.132420000000003,-114.955749999999995
24866,4/20/2008 0:00:00,Ward Mountain,849,229,51,9163,39.132420000000003,-114.955749999999995
24867,4/21/2008 0:00:00,Ward Mountain,849,224,51,9163,39.132420000000003,-114.955749999999995
24868,4/22/2008 0:00:00,Ward Mountain,849,201,46,9163,39.132420000000003,-114.955749999999995
24869,4/23/2008 0:00:00,Ward Mountain,849,165,41,9163,39.132420000000003,-114.955749999999995
24870,4/24/2008 0:00:00,Ward Mountain,849,163,41,9163,39.132420000000003,-114.955749999999995
24871,4/25/2008 0:00:00,Ward Mountain,849,163,38,9163,39.132420000000003,-114.955749999999995
24872,4/26/2008 0:00:00,Ward Mountain,849,140,30,9163,39.132420000000003,-114.955749999999995
24873,4/27/2008 0:00:00,Ward Mountain,849,104,28,9163,39.132420000000003,-114.955749999999995
24874,4/28/2008 0:00:00,Ward Mountain,849,74,18,9163,39.132420000000003,-114.955749999999995
24875,4/29/2008 0:00:00,Ward Mountain,849,38,13,9163,39.132420000000003,-114.955749999999995
24876,4/30/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24877,5/1/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24878,5/2/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24879,5/3/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24880,5/4/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24881,5/5/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24882,5/6/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24883,5/7/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24884,5/8/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24885,5/9/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24886,5/10/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24887,5/11/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24888,5/12/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24889,5/13/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24890,5/14/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24891,5/15/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24892,5/16/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24893,5/17/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24894,5/18/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24895,5/19/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24896,5/20/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24897,5/21/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24898,5/22/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24899,5/23/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24900,5/24/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24901,5/25/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24902,5/26/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24903,5/27/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24904,5/28/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24905,5/29/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24906,5/30/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24907,5/31/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24908,6/1/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24909,6/2/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24910,6/3/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24911,6/4/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24912,6/5/2008 0:00:00,Ward Mountain,849,5,3,9163,39.132420000000003,-114.955749999999995
24913,6/6/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24914,6/7/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24915,6/8/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24916,6/9/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24917,6/10/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24918,6/11/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24919,6/12/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24920,6/13/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24921,6/14/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24922,6/15/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24923,6/16/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24924,6/17/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24925,6/18/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24926,6/19/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24927,6/20/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24928,6/21/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24929,6/22/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24930,6/23/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24931,6/24/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24932,6/25/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24933,6/26/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24934,6/27/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24935,6/28/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24936,6/29/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24937,6/30/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24938,7/1/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24939,7/2/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24940,7/3/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24941,7/4/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24942,7/5/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24943,7/6/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24944,7/7/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24945,7/8/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24946,7/9/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24947,7/10/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24948,7/11/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24949,7/12/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24950,7/13/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24951,7/14/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24952,7/15/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24953,7/16/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24954,7/17/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24955,7/18/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24956,7/19/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24957,7/20/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24958,7/21/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24959,7/22/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24960,7/23/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24961,7/24/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24962,7/25/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24963,7/26/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24964,7/27/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24965,7/28/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24966,7/29/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24967,7/30/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24968,7/31/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24969,8/1/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24970,8/2/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24971,8/3/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24972,8/4/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24973,8/5/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24974,8/6/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24975,8/7/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24976,8/8/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24977,8/9/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24978,8/10/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24979,8/11/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24980,8/12/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24981,8/13/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24982,8/14/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24983,8/15/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24984,8/16/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24985,8/17/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24986,8/18/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24987,8/19/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24988,8/20/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24989,8/21/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24990,8/22/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24991,8/23/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24992,8/24/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24993,8/25/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24994,8/26/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24995,8/27/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24996,8/28/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24997,8/29/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24998,8/30/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
24999,8/31/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25000,9/1/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25001,9/2/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25002,9/3/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25003,9/4/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25004,9/5/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25005,9/6/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25006,9/7/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25007,9/8/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25008,9/9/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25009,9/10/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25010,9/11/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25011,9/12/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25012,9/13/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25013,9/14/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25014,9/15/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25015,9/16/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25016,9/17/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25017,9/18/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25018,9/19/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25019,9/20/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25020,9/21/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25021,9/22/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25022,9/23/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25023,9/24/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25024,9/25/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25025,9/26/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25026,9/27/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25027,9/28/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25028,9/29/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25029,9/30/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25030,10/1/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25031,10/2/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25032,10/3/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25033,10/4/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25034,10/5/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25035,10/6/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25036,10/7/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25037,10/8/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25038,10/9/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25039,10/10/2008 0:00:00,Ward Mountain,849,0,0,9163,39.132420000000003,-114.955749999999995
25040,10/11/2008 0:00:00,Ward Mountain,849,3,8,9163,39.132420000000003,-114.955749999999995
25041,10/12/2008 0:00:00,Ward Mountain,849,8,18,9163,39.132420000000003,-114.955749999999995
25042,10/13/2008 0:00:00,Ward Mountain,849,8,13,9163,39.132420000000003,-114.955749999999995
25043,10/14/2008 0:00:00,Ward Mountain,849,15,10,9163,39.132420000000003,-114.955749999999995
25044,10/15/2008 0:00:00,Ward Mountain,849,10,5,9163,39.132420000000003,-114.955749999999995
